domain,agency,status,redirect,valid,sitemap,allowed,source
anl.gov,"Department of Energy",200,"https://www.anl.gov/robots.txt",true,"null",true,robots.txt
studentaid.gov,"Department of Education",200,"https://studentaid.gov/robots.txt",true,"https://studentaid.gov/sitemap.xml",true,robots.txt
studentloans.gov,"Department of Education",200,"https://studentaid.gov/robots.txt",true,"https://studentaid.gov/sitemap.xml",true,robots.txt
hanford.gov,"Department of Energy",404,"https://www.hanford.gov/robots.txt",false,"null",false,false
nationsreportcard.gov,"Department of Education",404,"https://www.nationsreportcard.gov/robots.txt",true,"null",true,meta
g5.gov,"Department of Education",200,"https://g5.gov/robots.txt",true,"null",true,robots.txt
fafsa.gov,"Department of Education",200,"https://studentaid.gov/h/apply-for-aid/fafsa",false,"null",false,false
ameslab.gov,"Department of Energy",200,"https://www.ameslab.gov/robots.txt",true,"null",true,robots.txt
nagb.gov,"Department of Education",200,"https://www.nagb.gov/robots.txt",true,"https://www.nagb.gov/sitemap.xml",true,robots.txt
budgetlob.gov,"Department of Education",500,"http://www.budgetlob.gov/",false,"null",false,undefined
collegenavigator.gov,"Department of Education",200,"https://nces.ed.gov/collegenavigator/",true,"null",true,meta
tswg.gov,"Department of Defense",522,"https://www.tswg.gov/",false,"null",false,undefined
childstats.gov,"Department of Education",404,"https://www.childstats.gov/robots.txt",false,"null",false,false
ed.gov,"Department of Education",404,"https://www.ed.gov/sites/ed/files/robots.txt",false,"null",false,false
oneaftac.gov,"Department of Defense",500,"http://www.oneaftac.gov/",false,"null",false,undefined
tak.gov,"Department of Defense",421,"https://tak.gov/",false,"null",false,undefined
oea.gov,"Department of Defense",500,"http://www.oea.gov/",false,"null",false,undefined
nsa.gov,"Department of Defense",200,"https://www.nsa.gov/robots.txt",true,"null",true,robots.txt
oldcc.gov,"Department of Defense",500,"http://www.oldcc.gov/",false,"null",false,undefined
nro.gov,"Department of Defense",200,"https://www.nro.gov/robots.txt",true,"null",true,robots.txt
nbib.gov,"Department of Defense",500,"http://www.nbib.gov/",false,"null",false,undefined
nrd.gov,"Department of Defense",200,"https://nrd.gov/robots.txt",true,"https://nrd.gov/sitemap.xml",true,robots.txt
usandc.gov,"Department of Defense",500,"http://www.usandc.gov/",false,"null",false,undefined
mtmc.gov,"Department of Defense",500,"http://www.mtmc.gov/",false,"null",false,undefined
lps.gov,"Department of Defense",500,"https://www.lps.gov/",false,"null",false,undefined
nationalresourcedirectory.gov,"Department of Defense",200,"http://nrd.gov/robots.txt",true,"https://nrd.gov/sitemap.xml",true,robots.txt
nsep.gov,"Department of Defense",500,"http://www.nsep.gov/",false,"null",false,undefined
itc.gov,"Department of Defense",500,"http://www.itc.gov/",false,"null",false,undefined
iwtsd.gov,"Department of Defense",200,"https://iwtsd.gov/robots.txt",true,"null",true,robots.txt
ioss.gov,"Department of Defense",500,"https://www.ioss.gov/",false,"null",false,undefined
jccs.gov,"Department of Defense",500,"http://www.jccs.gov/",false,"null",false,undefined
mypay.gov,"Department of Defense",500,"http://www.mypay.gov/",false,"null",false,undefined
iad.gov,"Department of Defense",500,"https://www.iad.gov/",false,"null",false,undefined
intelligencecareers.gov,"Department of Defense",200,"https://www.intelligencecareers.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
fvap.gov,"Department of Defense",404,"https://www.fvap.gov/robots.txt",false,"null",false,false
dc3on.gov,"Department of Defense",500,"http://www.dc3on.gov/",false,"null",false,undefined
fehrm.gov,"Department of Defense",200,"https://www.fehrm.gov/robots.txt",true,"https://www.fehrm.gov/sitemap-index.xml",true,robots.txt
hive.gov,"Department of Defense",404,"https://www.hive.gov/robots.txt",true,"null",true,x-robots-tag
ctoc.gov,"Department of Defense",500,"http://www.ctoc.gov/",false,"null",false,undefined
cnss.gov,"Department of Defense",500,"https://www.cnss.gov/",false,"null",false,undefined
cttso.gov,"Department of Defense",522,"https://www.cttso.gov/robots.txt",false,"null",false,false
capnhq.gov,"Department of Defense",404,"https://www.capnhq.gov/robots.txt",false,"null",false,false
cap.gov,"Department of Defense",200,"https://www.gocivilairpatrol.com/",true,"null",true,meta
defense.gov,"Department of Defense",200,"https://www.war.gov/robots.txt",true,"null",true,robots.txt
cmts.gov,"Department of Defense",200,"https://www.cmts.gov/robots.txt",true,"null",true,robots.txt
businessdefense.gov,"Department of Defense",500,"http://www.businessdefense.gov/",false,"null",false,undefined
altusandc.gov,"Department of Defense",500,"http://www.altusandc.gov/",false,"null",false,undefined
firecode.gov,"Department of the Interior",500,"https://www.firecode.gov/ords/prd/f?p=160:11:16588686607538:::::",false,"null",false,undefined
aftac.gov,"Department of Defense",500,"http://www.aftac.gov/",false,"null",false,undefined
xd.gov,"Department of Commerce",200,"https://xd.gov/robots.txt",true,"https://xd.gov/sitemap.xml",true,robots.txt
wwtg.gov,"Department of Commerce",200,"https://www.wwtg.gov/robots.txt",true,"https://www.wwtg.gov/sitemap.xml",true,robots.txt
weather.gov,"Department of Commerce",404,"https://www.weather.gov/robots.txt",true,"null",true,meta
uspto.gov,"Department of Commerce",200,"https://www.uspto.gov/robots.txt",true,"https://www.uspto.gov/sitemap.xml",true,robots.txt
usicecenter.gov,"Department of Commerce",200,"https://usicecenter.gov/robots.txt",true,"https://usicecenter.gov/sitemap.xml",true,robots.txt
tsunami.gov,"Department of Commerce",403,"https://www.tsunami.gov/%3C!--%3C!doctype%20html%20public",false,"null",false,undefined
time.gov,"Department of Commerce",404,"https://time.gov/robots.txt",false,"null",false,false
techhubs.gov,"Department of Commerce",200,"https://www.eda.gov/funding/programs/regional-technology-and-innovation-hubs",true,"null",true,x-robots-tag
trade.gov,"Department of Commerce",200,"https://www.trade.gov/robots.txt",true,"null",true,robots.txt
standards.gov,"Department of Commerce",200,"https://www.nist.gov/standardsgov",false,"null",false,false
sworm.gov,"Department of Commerce",404,"https://www.sworm.gov/robots.txt",false,"null",false,false
tasefiling.gov,"Department of Commerce",404,"https://tasefiling.powerappsportals.us/robots.txt",false,"null",false,false
spd15revision.gov,"Department of Commerce",200,"https://spd15revision.gov/robots.txt",true,"null",true,robots.txt
spectrum.gov,"Department of Commerce",200,"https://www.spectrum.gov/robots.txt",true,"null",true,robots.txt
semiconductors.gov,"Department of Commerce",200,"https://www.nist.gov/chips",false,"null",false,false
adlnet.gov,"Department of Defense",500,"http://www.adlnet.gov/",false,"null",false,undefined
spaceweather.gov,"Department of Commerce",200,"https://www.spaceweather.gov/robots.txt",true,"null",true,robots.txt
sdr.gov,"Department of Commerce",200,"https://www.sdr.gov/robots.txt",true,"https://www.sdr.gov/sitemap.xml",true,robots.txt
pscr.gov,"Department of Commerce",200,"https://www.nist.gov/ctl/pscr",false,"null",false,false
ofcm.gov,"Department of Commerce",500,"http://www.ofcm.gov/",false,"null",false,undefined
nwirp.gov,"Department of Commerce",500,"http://www.nwirp.gov/",false,"null",false,undefined
papahanaumokuakea.gov,"Department of Commerce",200,"https://www.papahanaumokuakea.gov/robots.txt",true,"null",true,robots.txt
ntis.gov,"Department of Commerce",521,"https://www.ntis.gov/",false,"null",false,undefined
noaa.gov,"Department of Commerce",403,"https://www.noaa.gov/",false,"null",false,undefined
ntia.gov,"Department of Commerce",200,"https://www.ntia.gov/robots.txt",true,"null",true,robots.txt
stopfakes.gov,"Department of Commerce",200,"https://www.stopfakes.gov/robots.txt",true,"https://happy-desert-075c7aa0f.5.azurestaticapps.net/sitemap.xml",true,robots.txt
my2020census.gov,"Department of Commerce",500,"http://www.my2020census.gov/",false,"null",false,undefined
nist.gov,"Department of Commerce",200,"https://www.nist.gov/robots.txt",true,"https://www.nist.gov/sitemap.xml",true,robots.txt
mgi.gov,"Department of Commerce",200,"https://www.mgi.gov/robots.txt",true,"https://www.nist.gov/sitemap.xml",true,robots.txt
nehrp.gov,"Department of Commerce",404,"https://nehrp.gov/robots.txt",false,"null",false,false
marinecadastre.gov,"Department of Commerce",200,"https://hub.marinecadastre.gov/",false,"null",false,false
mbda.gov,"Department of Commerce",200,"https://www.mbda.gov/robots.txt",true,"null",true,robots.txt
internetforall.gov,"Department of Commerce",500,"http://www.internetforall.gov/",false,"null",false,undefined
internet4all.gov,"Department of Commerce",500,"http://www.internet4all.gov/",false,"null",false,undefined
luca-appeals.gov,"Department of Commerce",500,"http://www.luca-appeals.gov/",false,"null",false,undefined
manufacturing.gov,"Department of Commerce",200,"https://www.manufacturing.gov/robots.txt",true,"null",true,robots.txt
icts.gov,"Department of Commerce",500,"http://www.icts.gov/",false,"null",false,undefined
iedison.gov,"Department of Commerce",200,"https://www.nist.gov/iedison",false,"null",false,false
heat.gov,"Department of Commerce",403,"https://heat.gov/",false,"null",false,undefined
icams-portal.gov,"Department of Commerce",403,"https://www.icams-portal.gov/robots.txt",false,"null",false,false
hurricanes.gov,"Department of Commerce",200,"https://www.nhc.noaa.gov/robots.txt",true,"null",true,robots.txt
gps.gov,"Department of Commerce",200,"https://www.gps.gov/robots.txt",true,"null",true,robots.txt
goes-r.gov,"Department of Commerce",404,"https://www.goes-r.gov/robots.txt",false,"null",false,false
export.gov,"Department of Commerce",500,"http://www.export.gov/",false,"null",false,undefined
edison.gov,"Department of Commerce",200,"https://www.nist.gov/iedison",false,"null",false,false
firstnet.gov,"Department of Commerce",200,"https://firstnet.gov/robots.txt",true,"null",true,robots.txt
eda.gov,"Department of Commerce",200,"https://www.eda.gov/robots.txt",true,"null",true,robots.txt
selectusa.gov,"Department of Commerce",500,"http://www.selectusa.gov/",false,"null",false,undefined
drought.gov,"Department of Commerce",200,"https://www.drought.gov/robots.txt",true,"null",true,robots.txt
dnsops.gov,"Department of Commerce",500,"http://www.dnsops.gov/",false,"null",false,undefined
dataprivacyframework.gov,"Department of Commerce",200,"https://dataprivacyframework.gov/robots.txt",true,"null",true,robots.txt
privacyshield.gov,"Department of Commerce",500,"http://www.privacyshield.gov/",false,"null",false,undefined
cwc.gov,"Department of Commerce",200,"https://www.bis.gov/about-bis/bis-leadership-and-offices/nfpc/cwc",true,"null",true,meta
doc.gov,"Department of Commerce",200,"https://www.commerce.gov/robots.txt",true,"null",true,robots.txt
climate.gov,"Department of Commerce",403,"https://www.noaa.gov/climate",false,"null",false,undefined
buyusa.gov,"Department of Commerce",500,"http://www.buyusa.gov/",false,"null",false,undefined
chips.gov,"Department of Commerce",200,"https://www.nist.gov/chips",false,"null",false,false
bldrdoc.gov,"Department of Commerce",500,"http://www.bldrdoc.gov/",false,"null",false,undefined
commerce.gov,"Department of Commerce",200,"https://www.commerce.gov/robots.txt",true,"null",true,robots.txt
aviationweather.gov,"Department of Commerce",404,"https://aviationweather.gov/robots.txt",false,"null",false,false
bis.gov,"Department of Commerce",200,"https://www.bis.gov/robots.txt",true,"null",true,robots.txt
2020census.gov,"Department of Commerce",500,"http://www.2020census.gov/",false,"null",false,undefined
ap.gov,"Department of Commerce",200,"https://www.bis.gov/about-bis/bis-leadership-and-offices/nfpc/additional-protocol",true,"null",true,meta
bea.gov,"Department of Commerce",200,"https://bea.gov/robots.txt",true,"null",true,robots.txt
census.gov,"Department of Commerce",200,"https://www.census.gov/robots.txt",true,"null",true,robots.txt
fishwatch.gov,"Department of Commerce",200,"https://www.fisheries.noaa.gov/topic/sustainable-seafood",false,"null",false,false
dnfsb.gov,"Defense Nuclear Facilities Safety Board",200,"https://www.dnfsb.gov/robots.txt",true,"null",true,robots.txt
denali.gov,"Denali Commission",200,"https://denali.gov/robots.txt",true,"null",true,robots.txt
pandemicoversight.gov,"Council of Inspectors General on Integrity and Efficiency",403,"http://www.pandemicoversight.gov/",false,"null",false,undefined
pretrialservices.gov,"Court Services and Offender Supervision",500,"https://www.pretrialservices.gov/",false,"null",false,undefined
ignet.gov,"Council of Inspectors General on Integrity and Efficiency",200,"https://www.ignet.gov/robots.txt",true,"null",true,robots.txt
cigie.gov,"Council of Inspectors General on Integrity and Efficiency",500,"http://www.cigie.gov/",false,"null",false,undefined
csosa.gov,"Court Services and Offender Supervision",404,"https://www.csosa.gov/robots.txt",true,"null",true,meta
volunteeringinamerica.gov,"Corporation for National and Community Service",500,"https://www.volunteeringinamerica.gov/",false,"null",false,undefined
serve.gov,"Corporation for National and Community Service",500,"https://www.serve.gov/",false,"null",false,undefined
vistacampus.gov,"Corporation for National and Community Service",200,"https://account.americorps.gov/robots.txt",true,"null",true,robots.txt
